Nro,PROVINCIA,CANTÓN,PARROQUIA,RAZÓN SOCIAL CONCENTRADOR,RAZÓN SOCIAL IFI,RAZÓN SOCIAL AGENCIA,NOMBRE AGENCIA,TIPO AGENCIA,DIRECCIÓN,admin_area,country,ubicacion_aproximada,query_address,lon,lat
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,NAVARRETE MARTILLO RUBEN DARIO,MINI MARKET ROCIO,CNB,CDLA. MUCHO LOTE 7 ETAPA MZ. 2479 V-29,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,GUSNAY GORDILLO ROSA FOLIMENA,DESPENSA POPULAR,CNB,URBANOR MZ AZ1 VILLA 13,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,LEON QUINTO FELIPA DEL ROSARIO,CABINAS Y BAZAR CHARITO,CNB,COOP LAS ROCAS MZ 490 V8 FRENTE AL DEPOS,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,RENGIFO MOREIRA NARCISA GABRIELA,TIENDA REGALO DE DIOS,CNB,PASCUALES MZ. 181 SL. 15 E,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,BURGOS CABRERA JAVIER ENRIQUE,FARMACIA LUCIO JAVIER,CNB,COOP. EL CERRO MZ.21 SL.14(VIA DAULE KM,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,PERALTA MONTESDEOCA CARMEN ROSA,FARMACIA EVITA,CNB,PEDRO MONCAYO 1500 Y SUCRE,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,ROSERO SANTAMARIA SARA LOURDES,MINI MARKET MARJORIE,CNB,CDLA. MUCHO LOTE 2 MZ. 2966 V-48,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,QUISHPI BETUN LUIS ALBERTO,DESPENSA KATHERINE,CNB,COOP. JUAN MONTALVO MZ.D20 SL 1,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,ARANA NAVARRETE DENIS GERMAN,TIENDA LA BARATITA,CNB,ISLA TRINITARIA COOP. 25 DE JULIO MZ 2 S,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,MARRIOT VEGA FABRICIO ERNESTO,BAZAR NOVEDADES MC,CNB,LETAMENDI 0423 ENTRE CHIMBORAZO - CORONE,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,ALVARADO MORA MANUEL ARISTIDES,DESPENSA MANUELITO,CNB,COOP. UNION CIVICA 2 MZ. 1900 V-10,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,LUCAS CHILAN JAVIER CARLOS,MINI MARKET EL VAGON,CNB,CDLA. MUCHO LOTE MZ. 2339 V-10,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,ZAMBRANO ASENCIO MELANIE ALEXANDRA,FARMACIA SU ECONOMIA,CNB,FORTIN DE LA FLOR BL.8 MZ.1510 SL.17 FOR,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,BRAVO MEJIA MILTON MANUEL,FARMACIAS BJ    WEB,CNB,COOP.FICOA DE MONTALVO Z.501 SL.17,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,ROMERO NEIRA KARYNA,PINTURAS ROMERO NEIRA- SAUCES 9,CNB,SAUCES 9 SL.1 MZ.554- A 3 CUADRAS DE LA,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,CHAMBA CUESTA MIRIAN CONSUELO,CABINAS MI-ELY,CNB,COOP.VIV.GUAYAQUIL MZ.1 SOLAR18 DIAG.TOR,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,RAMIREZ ATIENCIA ROSA ELIZABETH,DESPENSA JUANCHO REGALON,CNB,VILLAVICENCIO 800 Y CALICUCHIMA,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,GUAPI SHIGLA JUAN RODRIGO,DESPENSA Y PANADERIA DEL PUEBLO,CNB,CARCHI # 2003 Y HUANCAVILCA,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,HERNANDEZ TACURI CONSUELO MAGALLE,FARMACIA POLYALFA,CNB,LA 17AVA ENTRE CUENCA Y BRASIL,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,MORA RONQUILLO MONICA ELIZABETH,DESPENSA NANDITO,CNB,CDLA BELLAVISTA MZ 29 SOL 8,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,MONTALVAN LALAMA DOLORES AZUCENA,HELADERIA EL REDONDEL,CNB,CDLA. SAUCES 6 MZ. 332 V-22,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,MITE BERNABE CRUZ MONICA,CENTRO DE COPIADO BASNOR,CNB,BASE NAVAL NORTE AV PEDRO MENENDEZ GILBE,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,VERA FLORES VICTOR STEVEN,TIENDA D VICTOR JR,CNB,CDLA. LAS ORQUIDEAS MZ. 36 V-1,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,PAREDES TORRES ALBERTO FREDDY,IMPORALPA S.A.,CNB,PORTETE 0902 Y 6 DE MARZO,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,ARIZAGA MONTENEGRO CARLOS XAVIER,COPY MARK,CNB,VILLA ESPANA 2URB. SEGOVIA MZ.2972 V-2,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,SALAZAR BAZAN MANUEL FRANCISCO,MPL COPY SERVICE,CNB,AV DELTA CDLA BOLIVARIANA MZ 9 S 7,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
1,GUAYAS,GUAYAQUIL,AYACUCHO,BANRED,BANCO DE GUAYAQUIL,SALAZAR BAZAN MANUEL FRANCISCO,SSP COPY MASTER,CNB,AV DELTA CDLA BOLIVARIANA MZ H S 5,GUAYAS,EC,TRUE,"AYACUCHO, GUAYAQUIL",NA,NA
