departamento,NRO.,MUNICIPIO,ENTIDAD,DIRECCIÓN,query_address,country,admin_area,lon,lat
SANTA CRUZ ,105,SANTA CRUZ DE LA SIERRA,Cooperativa de Ahorro y Crédito Abierta San Martín de Porres Ltda.,Av. Japón Nº 608 Tercer anillo externo,Av. Japón Nº 608 Tercer anillo externo SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1564217,-17.7673061
SANTA CRUZ ,106,SANTA CRUZ DE LA SIERRA,Cooperativa de Ahorro y Crédito Abierta San Martín de Porres Ltda.,Av. Prefecto Rivas  Nº 502,Av. Prefecto Rivas  Nº 502 SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1904525,-17.8103312
SANTA CRUZ ,107,SANTA CRUZ DE LA SIERRA,Cooperativa de Ahorro y Crédito Abierta San Martín de Porres Ltda.,"Av. Che Guevara Esq. Calle 1 - Zona Plan 3000, Barrio 18 de Marzo","Av. Che Guevara Esq. Calle 1 - Zona Plan 3000, Barrio 18 de Marzo SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1445056,-17.8216193
SANTA CRUZ ,108,SANTA CRUZ DE LA SIERRA,Cooperativa de Ahorro y Crédito Abierta San Martín de Porres Ltda.,Av. Virgen de Cotoca Barrio Las Pampitas Uv. 141 B. Mz 026 L,Av. Virgen de Cotoca Barrio Las Pampitas Uv. 141 B. Mz 026 L SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1238736,-17.7641237
SANTA CRUZ ,109,SANTA CRUZ DE LA SIERRA,Cooperativa de Ahorro y Crédito Abierta San Martín de Porres Ltda.,AV. SIMON BOLIVAR NRO 96,AV. SIMON BOLIVAR NRO 96 SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.22269259999999,-17.8320222
SANTA CRUZ ,110,SANTA CRUZ DE LA SIERRA,Cooperativa de Ahorro y Crédito Abierta San Mateo Ltda.,Av. Grigota No. 1005 (pasando el 3 anillo interno),Av. Grigota No. 1005 (pasando el 3 anillo interno) SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.19320819999999,-17.7986744
SANTA CRUZ ,111,SANTA CRUZ DE LA SIERRA,CIDRE IFD,"CALLE SUCRE Nº 144, ENTRE CALLE CHUQUISACA Y LA PAZ - ATENDERÁ DE 7:00 A 12:00","CALLE SUCRE Nº 144, ENTRE CALLE CHUQUISACA Y LA PAZ - ATENDERÁ DE 7:00 A 12:00 SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-65.2592128,-19.035345
SANTA CRUZ ,112,SANTA CRUZ DE LA SIERRA,CIDRE IFD,"3er ANILLO, AVENIDA JAPÓN ENTRE AV. ALEMANA Y AV. MUTUALISTA - ATENDERÁ DE 7:00 A 12:00","3er ANILLO, AVENIDA JAPÓN ENTRE AV. ALEMANA Y AV. MUTUALISTA - ATENDERÁ DE 7:00 A 12:00 SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1600344,-17.7634018
SANTA CRUZ ,113,SANTA CRUZ DE LA SIERRA,CIDRE IFD,"AV. PAURITO Nº 6075, ZONA PLAN 3000 - ATENDERÁ DE 7:00 A 12:00","AV. PAURITO Nº 6075, ZONA PLAN 3000 - ATENDERÁ DE 7:00 A 12:00 SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.14447790000001,-17.823181
SANTA CRUZ ,114,SANTA CRUZ DE LA SIERRA,IDEPRO IFD,"Avenida Canada Pailita conocida también como Avenida Paurito No. 6025, U.V. 150 MZA. 37, Zona Plan 3000.","Avenida Canada Pailita conocida también como Avenida Paurito No. 6025, U.V. 150 MZA. 37, Zona Plan 3000. SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.14462460000001,-17.8229004
SANTA CRUZ ,115,SANTA CRUZ DE LA SIERRA,Fundación Pro Mujer IFD,"Av. 5° anillo, calle N° 2, s/n, Barrio Alto Olivo","Av. 5° anillo, calle N° 2, s/n, Barrio Alto Olivo SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1800171,-17.8334087
SANTA CRUZ ,116,SANTA CRUZ DE LA SIERRA,Sembrar Sartawi IFD,"Calle René Moreno # 476, Zona Central, Casco Viejo.","Calle René Moreno # 476, Zona Central, Casco Viejo. SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,NA,NA
SANTA CRUZ ,117,SANTA CRUZ DE LA SIERRA,Banco PYME Ecofuturo S.A.,"Calle Bernabé Sosa Nro.698, esquina Cristóbal de Mendoza, zona Central","Calle Bernabé Sosa Nro.698, esquina Cristóbal de Mendoza, zona Central SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1683118,-17.7720831
SANTA CRUZ ,118,SANTA CRUZ DE LA SIERRA,Banco PYME Ecofuturo S.A.,Av. Japón Nº 3591 Barrio San Juan Macías 3º Anillo Externo MUTUALISTA,Av. Japón Nº 3591 Barrio San Juan Macías 3º Anillo Externo MUTUALISTA SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1600344,-17.7634018
SANTA CRUZ ,119,SANTA CRUZ DE LA SIERRA,La Primera Entidad Financiera de Vivienda,Calle Bolivar N.-281 Zona Central,Calle Bolivar N.-281 Zona Central SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1785236,-17.7824386
SANTA CRUZ ,120,SANTA CRUZ DE LA SIERRA,FONDECO IFD,"Av. El Paurito  N° 9049, UV-161, MZA 51 zona Sud Este de la ciudad de Santa Cruz de la Sierra.","Av. El Paurito  N° 9049, UV-161, MZA 51 zona Sud Este de la ciudad de Santa Cruz de la Sierra. SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-62.941187,-17.8832695
SANTA CRUZ ,121,SANTA CRUZ DE LA SIERRA,FONDECO IFD,Av. Principal 1° de Mayo entre calle 12 y 13. Zona Este. U.V. 86,Av. Principal 1° de Mayo entre calle 12 y 13. Zona Este. U.V. 86 SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.13511419999999,-17.7994215
SANTA CRUZ ,122,SANTA CRUZ DE LA SIERRA,FONDECO IFD,Av. Pedro Ribera Méndez (3er. Anillo Int.) Esq. Chuubi  •  Entre Av. Paraguá y Av. Mutualista / Barrilo Los Angeles,Av. Pedro Ribera Méndez (3er. Anillo Int.) Esq. Chuubi  •  Entre Av. Paraguá y Av. Mutualista / Barrilo Los Angeles SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1569123,-17.7709102
SANTA CRUZ ,123,SANTA CRUZ DE LA SIERRA,Sembrar Sartawi IFD,"Avenida Principal Plan 3000 No. 7010, U.V. 149, MZA. 1, Barrio Toro Toro.
","Avenida Principal Plan 3000 No. 7010, U.V. 149, MZA. 1, Barrio Toro Toro.
 SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1560853,-17.8145819
SANTA CRUZ ,124,SANTA CRUZ DE LA SIERRA,Sembrar Sartawi IFD,"Av. Quinto Anillo No. 5010, Av. Santos Dumont, Barrio Alto Olivo.","Av. Quinto Anillo No. 5010, Av. Santos Dumont, Barrio Alto Olivo. SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1977935,-17.8310532
SANTA CRUZ ,125,SANTA CRUZ DE LA SIERRA,CRECER IFD,Plan 3000,Plan 3000 SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1378977,-17.8202857
SANTA CRUZ ,126,SANTA CRUZ DE LA SIERRA,CRECER IFD,C/Sucre  entre calle Velasco y Libertad Manzano12 Lote 12  U.V.0,C/Sucre  entre calle Velasco y Libertad Manzano12 Lote 12  U.V.0 SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1560853,-17.8145819
SANTA CRUZ ,127,SANTA CRUZ DE LA SIERRA,FUBODE IFD,Av Che Guevara s/n entre Calle 17 y 18,Av Che Guevara s/n entre Calle 17 y 18 SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.13125499999999,-17.803086
SANTA CRUZ ,128,SANTA CRUZ DE LA SIERRA,FUBODE IFD,Av. Santos Dumont  No 5460 entre Calle San Juan de Dios y San Jorge,Av. Santos Dumont  No 5460 entre Calle San Juan de Dios y San Jorge SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1851906,-17.8294055
SANTA CRUZ ,129,SANTA CRUZ DE LA SIERRA,FUBODE IFD,"Av. Virgen de Cotoca entre 6to y 7mo anillo, entrada a los Chacos  Av. Montecristo","Av. Virgen de Cotoca entre 6to y 7mo anillo, entrada a los Chacos  Av. Montecristo SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.10233889999999,-17.764651
SANTA CRUZ ,130,SANTA CRUZ DE LA SIERRA,FUBODE IFD,Av. El Mechero s/n entre Calle 3 de Junio y Lagunillas,Av. El Mechero s/n entre Calle 3 de Junio y Lagunillas SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1770471,-17.738061
SANTA CRUZ ,131,SANTA CRUZ DE LA SIERRA,FUBODE IFD,Av. 2 de Agosto entre Calle 2 de Junio y 6to Anillo,Av. 2 de Agosto entre Calle 2 de Junio y 6to Anillo SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1770089,-17.7372207
SANTA CRUZ ,132,SANTA CRUZ DE LA SIERRA,Cooperativa de Ahorro y Crédito Societaria Gran Grigotá Ltda.,Avenida Uruguay No. 423,Avenida Uruguay No. 423 SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.17661949999999,-17.7747778
SANTA CRUZ ,133,SANTA CRUZ DE LA SIERRA,DIACONÍA FRIF - IFD,"AVENIDA GRIGOTÁ NRO. 622, UV-10, MANZANA 11, ENTRE SEGUNDO ANILLO Y CALLE LA GUARDIA (FRENTE A LA PLAZUELA FÁTIMA), ZONA LA RAMADA.","AVENIDA GRIGOTÁ NRO. 622, UV-10, MANZANA 11, ENTRE SEGUNDO ANILLO Y CALLE LA GUARDIA (FRENTE A LA PLAZUELA FÁTIMA), ZONA LA RAMADA. SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1881666,-17.7936563
SANTA CRUZ ,134,SANTA CRUZ DE LA SIERRA,DIACONÍA FRIF - IFD,"AVENIDA PAURITO NRO. 5250 , UV ET-53, MANZANO 2, ZONA PLAN 3000.","AVENIDA PAURITO NRO. 5250 , UV ET-53, MANZANO 2, ZONA PLAN 3000. SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1481211,-17.819257
SANTA CRUZ ,135,SANTA ROSA DEL SARA,Banco Unión S.A.,"Calle 16 de Junio, esquina Plaza 30 de Agosto, lote N°1.","Calle 16 de Junio, esquina Plaza 30 de Agosto, lote N°1. SANTA ROSA DEL SARA",BO,SANTA CRUZ ,-63.59979209999999,-17.1101039
SANTA CRUZ ,136,VALLEGRANDE,Cooperativa de Ahorro y Crédito Abierta San Mateo Ltda.,Calle Florida No. 111,Calle Florida No. 111 VALLEGRANDE,BO,SANTA CRUZ ,-64.1069614,-18.489788
SANTA CRUZ ,137,VALLEGRANDE,CIDRE IFD,"CALLE SANTA CRUZ Nº 124, ESQUINA CALLE FLORIDA - ATENDERÁ DE 7:00 A 12:00","CALLE SANTA CRUZ Nº 124, ESQUINA CALLE FLORIDA - ATENDERÁ DE 7:00 A 12:00 VALLEGRANDE",BO,SANTA CRUZ ,-63.91132959999999,-18.8007878
SANTA CRUZ ,138,WARNES,Banco Unión S.A.,"Carretera Santa Cruz - Warnes -Santa Cruz km 23, ex Zona Franca Comercial e industrial Santa Cruz (Carretera Parque Industrial Latinoamericano)","Carretera Santa Cruz - Warnes -Santa Cruz km 23, ex Zona Franca Comercial e industrial Santa Cruz (Carretera Parque Industrial Latinoamericano) WARNES",BO,SANTA CRUZ ,-63.12436519999999,-17.5319915
SANTA CRUZ ,139,WARNES,Banco Unión S.A.,"Avenida 25 de Mayo s/n, carretera Principal Santa Cruz - Warnes.","Avenida 25 de Mayo s/n, carretera Principal Santa Cruz - Warnes. WARNES",BO,SANTA CRUZ ,-63.1759357,-17.7367468
SANTA CRUZ ,140,WARNES,CIDRE IFD,"AV. PRINCIPAL SATÉLITE NORTE, ENTRE CALLES 28 Y 29, WARNES - ATENDERÁ DE 7:00 A 12:00","AV. PRINCIPAL SATÉLITE NORTE, ENTRE CALLES 28 Y 29, WARNES - ATENDERÁ DE 7:00 A 12:00 WARNES",BO,SANTA CRUZ ,-63.15742699999999,-17.6072832
SANTA CRUZ ,141,WARNES,CRECER IFD,Av. 25 de Mayo N° 291,Av. 25 de Mayo N° 291 WARNES,BO,SANTA CRUZ ,-63.16735139999999,-17.51151
SANTA CRUZ ,142,YAPACANÍ,Banco Prodem S.A.,AV. EPIFANIO RIOS Nº 210,AV. EPIFANIO RIOS Nº 210 YAPACANÍ,BO,SANTA CRUZ ,-63.88178319999999,-17.4013758
SANTA CRUZ ,143,YAPACANÍ,Banco Unión S.A.,Calle Libertad esq. Buenos Aires,Calle Libertad esq. Buenos Aires YAPACANÍ,BO,SANTA CRUZ ,-63.88178319999999,-17.4013758
SANTA CRUZ ,144,YAPACANÍ,CIDRE IFD,"AV. EPIFANIO RIOS S/N, ENTRE CALLE JUAN ARCE Y AVENIDA SAN JUAN DE DIOS, ACERA NORTE - ATENDERÁ DE 7:00 A 12:00","AV. EPIFANIO RIOS S/N, ENTRE CALLE JUAN ARCE Y AVENIDA SAN JUAN DE DIOS, ACERA NORTE - ATENDERÁ DE 7:00 A 12:00 YAPACANÍ",BO,SANTA CRUZ ,-63.88178319999999,-17.4013758
SANTA CRUZ ,145,YAPACANÍ,CRECER IFD,Acera norte Av. Epifanio Rios S/N Junta Vecinal 24 de Septiembre Mzno. 45 Barrio Villa Estudiante,Acera norte Av. Epifanio Rios S/N Junta Vecinal 24 de Septiembre Mzno. 45 Barrio Villa Estudiante YAPACANÍ,BO,SANTA CRUZ ,-63.88178319999999,-17.4013758
SANTA CRUZ ,146,YAPACANÍ,FUBODE IFD,Av. Epifanio Rios No279 Esq Suipacha (Carretera Nueva a Cochabamba),Av. Epifanio Rios No279 Esq Suipacha (Carretera Nueva a Cochabamba) YAPACANÍ,BO,SANTA CRUZ ,-63.88178319999999,-17.4013758
SANTA CRUZ ,147,SANTA CRUZ DE LA SIERRA,Banco Fortaleza S.A.,"Av. Paurito No. 5520 6to Anillo diagonal al surtidor Gas y Gas, ciudadela Andres Ibañez","Av. Paurito No. 5520 6to Anillo diagonal al surtidor Gas y Gas, ciudadela Andres Ibañez SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1449753,-17.8222082
SANTA CRUZ ,148,Camiri,Banco Prodem S.A.,C. Comercio No. 110 entre Av. Bolivar y Av. Busch,C. Comercio No. 110 entre Av. Bolivar y Av. Busch Camiri,BO,SANTA CRUZ ,-63.51916600000001,-20.0383972
SANTA CRUZ ,149,Vallegrande,Banco Prodem S.A.,C Virrey Mendoza entre Calle malta y plaza Rubén Terrazas,C Virrey Mendoza entre Calle malta y plaza Rubén Terrazas Vallegrande,BO,SANTA CRUZ ,-63.19708360000001,-17.81615
SANTA CRUZ ,150,El Torno,Banco Prodem S.A.,Km. 32 carretera antigua a Cochabamba,Km. 32 carretera antigua a Cochabamba El Torno,BO,SANTA CRUZ ,-66.1653224,-17.4139766
SANTA CRUZ ,151,Plan Tres Mil,Banco Prodem S.A.,Av. El Mechero (a 8 cuafras de la rotonda),Av. El Mechero (a 8 cuafras de la rotonda) Plan Tres Mil,BO,SANTA CRUZ ,-63.1301247,-17.8278689
SANTA CRUZ ,152,San José de Chiquitos,Banco Prodem S.A.,Calle Jesús Chavez,Calle Jesús Chavez San José de Chiquitos,BO,SANTA CRUZ ,-60.7451214,-17.8437285
SANTA CRUZ ,153,Villa 1ro de Mayo,Banco Prodem S.A.,Av. 3 pasos al frente s/n entre Av. Principal 1ro de Mayo y Modulo educativo,Av. 3 pasos al frente s/n entre Av. Principal 1ro de Mayo y Modulo educativo Villa 1ro de Mayo,BO,SANTA CRUZ ,-63.16025200000001,-17.7947304
SANTA CRUZ ,154,Agencia Plan 3000,Banco PYME Ecofuturo S.A.,"Av. San Aurelio s/n esquina Prolongación Av. Che Guevara, 6° anillo - Zona Plan 3000","Av. San Aurelio s/n esquina Prolongación Av. Che Guevara, 6° anillo - Zona Plan 3000 Agencia Plan 3000",BO,SANTA CRUZ ,-63.1363134,-17.8103987
BENI ,1,BAURES,Banco Unión S.A.,"Calle Ballivian s/n,frente a la plaza 8 de diciembre.","Calle Ballivian s/n,frente a la plaza 8 de diciembre. BAURES",BO,BENI ,-63.695721,-13.6556976
BENI ,2,GUAYARAMERÍN,Banco Prodem S.A.,CALLE BENI S/N ENTRE CALLES TARIJA Y JULIO VIEIRA,CALLE BENI S/N ENTRE CALLES TARIJA Y JULIO VIEIRA GUAYARAMERÍN,BO,BENI ,-64.72956669999999,-21.5177889
BENI ,3,GUAYARAMERÍN,Banco Unión S.A.,Av. Gral. Federico Román No. 200 frente a la plaza principal Hernan Roca Casanova,Av. Gral. Federico Román No. 200 frente a la plaza principal Hernan Roca Casanova GUAYARAMERÍN,BO,BENI ,-65.3513464,-10.811052
BENI ,4,GUAYARAMERÍN,CRECER IFD,C/Oruro entre 25 de Mayo y 24 de Septiembre,C/Oruro entre 25 de Mayo y 24 de Septiembre GUAYARAMERÍN,BO,BENI ,-67.0931378,-17.9716723
BENI ,5,MAGDALENA,Banco Prodem S.A.,AV. NATANIEL GARCÍA S/N ENTRE CALLE 6 DE AGOSTO Y 18 DE NOVIEMBRE,AV. NATANIEL GARCÍA S/N ENTRE CALLE 6 DE AGOSTO Y 18 DE NOVIEMBRE MAGDALENA,BO,BENI ,-65.7665798,-19.5686175
BENI ,6,MAGDALENA,Banco Unión S.A.,Calle Luis Suarez esquina Nataniel Garcia s/n,Calle Luis Suarez esquina Nataniel Garcia s/n MAGDALENA,BO,BENI ,-64.0561567,-13.2601405
BENI ,7,REYES,Banco Prodem S.A.,CALLE 24 DE SEPTIEMBRE ESQ. BALLIVIAN S/N,CALLE 24 DE SEPTIEMBRE ESQ. BALLIVIAN S/N REYES,BO,BENI ,-67.3276987,-14.2922414
BENI ,8,REYES,Banco Unión S.A.,C. Jose Ballivian s/n entre 24 de Sepriembre y 18 de Noviembre,C. Jose Ballivian s/n entre 24 de Sepriembre y 18 de Noviembre REYES,BO,BENI ,-67.3276987,-14.2922414
BENI ,9,RIBERALTA,Banco Prodem S.A.,AV. NICOLAS SUAREZ S/N ENTRE AV. MEDRANO Y ANTENOR VASQUEZ (LOCAL 2-CINECENTER),AV. NICOLAS SUAREZ S/N ENTRE AV. MEDRANO Y ANTENOR VASQUEZ (LOCAL 2-CINECENTER) RIBERALTA,BO,BENI ,-66.058249,-11.0073376
BENI ,10,RIBERALTA,Banco Unión S.A.,Av. Medardo Chávez entre Dr. Martínez y Bernardino Ocha N°647.,Av. Medardo Chávez entre Dr. Martínez y Bernardino Ocha N°647. RIBERALTA,BO,BENI ,-66.058249,-11.0073376
BENI ,11,RIBERALTA,Banco Unión S.A.,Avenida Heroes del Chaco s/n zona Barrio Abaroa.,Avenida Heroes del Chaco s/n zona Barrio Abaroa. RIBERALTA,BO,BENI ,-66.058249,-11.0073376
BENI ,12,RIBERALTA,"Cooperativa de Ahorro y Crédito Abierta ""La Merced"" R.L.",Av Nicolas Suarez Esq. Placido Mendez frente a la plaza principal,Av Nicolas Suarez Esq. Placido Mendez frente a la plaza principal RIBERALTA,BO,BENI ,-66.058249,-11.0073376
BENI ,13,RIBERALTA,CIDRE IFD,AVENIDA MEDARDO CHÁVEZ Nº 449 ESQUINA AVENIDA SUCRE - ATENDERÁ DE 7:00 A 12:00,AVENIDA MEDARDO CHÁVEZ Nº 449 ESQUINA AVENIDA SUCRE - ATENDERÁ DE 7:00 A 12:00 RIBERALTA,BO,BENI ,-65.2592128,-19.035345
BENI ,14,RIBERALTA,IDEPRO IFD,Av. Máximo Hennicke s/n,Av. Máximo Hennicke s/n RIBERALTA,BO,BENI ,-66.058249,-11.0073376
BENI ,15,RURRENABAQUE,Banco para el Fomento a Iniciativas Económicas S.A.,Calle Comercio esquina Aniceto Arce s/n,Calle Comercio esquina Aniceto Arce s/n RURRENABAQUE,BO,BENI ,-67.5279406,-14.4378874
BENI ,16,RURRENABAQUE,Banco Prodem S.A.,C. AVAROA ESQ. PANDO S/N,C. AVAROA ESQ. PANDO S/N RURRENABAQUE,BO,BENI ,-67.5287432,-14.4410929
BENI ,17,RURRENABAQUE,Banco Unión S.A.,"Ac. Comercio s/n entre calles, VAca Duez y Santa Cruz","Ac. Comercio s/n entre calles, VAca Duez y Santa Cruz RURRENABAQUE",BO,BENI ,-67.5350917,-14.4296108
BENI ,18,RURRENABAQUE,CRECER IFD,"C/Vaca Diez S/N ,entre C/Bolívar y Busch localidad Rurrenabaque","C/Vaca Diez S/N ,entre C/Bolívar y Busch localidad Rurrenabaque RURRENABAQUE",BO,BENI ,-67.5350917,-14.4296108
BENI ,19,RURRENABAQUE,DIACONÍA FRIF - IFD,"CALLE PANDO, S/N, ENTRE CALLES BOLIVAR y GERMAN BUSCH, ZONA CENTRAL.","CALLE PANDO, S/N, ENTRE CALLES BOLIVAR y GERMAN BUSCH, ZONA CENTRAL. RURRENABAQUE",BO,BENI ,-67.5350917,-14.4296108
BENI ,20,SAN BORJA,Banco Prodem S.A.,"AVENIDA SELIM MAJLUF, ENTRE CALLES COCHABAMBA  Y TRINIDAD","AVENIDA SELIM MAJLUF, ENTRE CALLES COCHABAMBA  Y TRINIDAD SAN BORJA",BO,BENI ,-66.1653224,-17.4139766
BENI ,21,SAN BORJA,Banco Prodem S.A.,CARRETERA A RRURRENABAQUE S/N ZONA PACAJES FRENTE MERCADO SAN JUAN,CARRETERA A RRURRENABAQUE S/N ZONA PACAJES FRENTE MERCADO SAN JUAN SAN BORJA,BO,BENI ,-67.5350917,-14.4296108
BENI ,22,SAN BORJA,Banco Unión S.A.,"Calle Oruro N° 52 entre calles Santa Cruz y Chuquisaca, cuadra y media de la plaza principal","Calle Oruro N° 52 entre calles Santa Cruz y Chuquisaca, cuadra y media de la plaza principal SAN BORJA",BO,BENI ,-67.0931378,-17.9716723
BENI ,23,SAN BORJA,Banco Unión S.A.,Avenida Principal a Rurrenabaque  S/N (lado del Mercado 24 de Junio).,Avenida Principal a Rurrenabaque  S/N (lado del Mercado 24 de Junio). SAN BORJA,BO,BENI ,-67.5350917,-14.4296108
BENI ,24,SAN BORJA,CRECER IFD,Av. Selim Majlu N° 270 entre Cochabamba y Trinidad,Av. Selim Majlu N° 270 entre Cochabamba y Trinidad SAN BORJA,BO,BENI ,-66.1653224,-17.4139766
BENI ,25,SAN BORJA,DIACONÍA FRIF - IFD,"CALLE ANTOFAGASTA, S/N, ENTRE CALLES SUCRE Y TARIJA, ZONA EL ATAJO.","CALLE ANTOFAGASTA, S/N, ENTRE CALLES SUCRE Y TARIJA, ZONA EL ATAJO. SAN BORJA",BO,BENI ,-65.2592128,-19.035345
BENI ,26,SAN IGNACIO,Banco Prodem S.A.,AV. SANTIESTEBAN ESQ. BALLIVIAN S/N,AV. SANTIESTEBAN ESQ. BALLIVIAN S/N SAN IGNACIO,BO,BENI ,-60.9656452,-16.3800324
BENI ,27,SAN IGNACIO,Banco Unión S.A.,"Calle Santiesteban, frente a la Plaza 31 de Julio.","Calle Santiesteban, frente a la Plaza 31 de Julio. SAN IGNACIO",BO,BENI ,-60.96000669999999,-16.374033
BENI ,28,SAN JOAQUÍN,Banco Unión S.A.,"Avenida Alfonso Elorriaga entre calle 18 de noviembre y German Busch, manzano 22, distrito 2-17, zona central","Avenida Alfonso Elorriaga entre calle 18 de noviembre y German Busch, manzano 22, distrito 2-17, zona central SAN JOAQUÍN",BO,BENI ,NA,NA
BENI ,29,SAN RAMÓN,Banco Unión S.A.,C. 18 de Noviembre s/n frente Plaza Principal (H. Alcaldía Municipal),C. 18 de Noviembre s/n frente Plaza Principal (H. Alcaldía Municipal) SAN RAMÓN,BO,BENI ,NA,NA
BENI ,30,SANTA ANA DE YACUMA,Banco Prodem S.A.,"ACERA ESTE DE LA PLAZA PRINCIPAL BALTAZAR ESPINOZA. MANZANO Nº 1. SERIE ""A"", No. 52","ACERA ESTE DE LA PLAZA PRINCIPAL BALTAZAR ESPINOZA. MANZANO Nº 1. SERIE ""A"", No. 52 SANTA ANA DE YACUMA",BO,BENI ,-65.422281,-13.7404319
BENI ,31,SANTA ANA DE YACUMA,Banco Unión S.A.,C. Daniel Rodriguez esq. Tte. Rodolfo Suarez s/n (a una cuadra de la plaza principal),C. Daniel Rodriguez esq. Tte. Rodolfo Suarez s/n (a una cuadra de la plaza principal) SANTA ANA DE YACUMA,BO,BENI ,-65.422281,-13.7404319
BENI ,32,SANTA ANA DE YACUMA,CRECER IFD,C/Manuelita Suarez Esq. Daniel Rodriguez (Plaza Principal),C/Manuelita Suarez Esq. Daniel Rodriguez (Plaza Principal) SANTA ANA DE YACUMA,BO,BENI ,-65.4221487,-13.7450812
BENI ,33,SANTA ROSA,Banco Unión S.A.,Calle Beni esquina German Busch s/n.,Calle Beni esquina German Busch s/n. SANTA ROSA,BO,BENI ,-66.7919833,-14.0814629
BENI ,34,TRINIDAD,Banco para el Fomento a Iniciativas Económicas S.A.,Calle La Paz No.163 entre calle Pedro de la Rocha y Avenida 18 de noviembre,Calle La Paz No.163 entre calle Pedro de la Rocha y Avenida 18 de noviembre TRINIDAD,BO,BENI ,-68.11929359999999,-16.489689
BENI ,35,TRINIDAD,Banco Prodem S.A.,C/ANTONIO VACA DIEZ S/N (LADO SUR),C/ANTONIO VACA DIEZ S/N (LADO SUR) TRINIDAD,BO,BENI ,-64.9085158,-14.8339805
BENI ,36,TRINIDAD,Banco Unión S.A.,Calle Cochabamba # 118 casi esq. Manuel Limpias,Calle Cochabamba # 118 casi esq. Manuel Limpias TRINIDAD,BO,BENI ,NA,NA
BENI ,37,TRINIDAD,Banco Unión S.A.,"Avenida Ignacio Muiba, entre calles Jarajorechi y Rogaguado, zona 4 de Febrero.","Avenida Ignacio Muiba, entre calles Jarajorechi y Rogaguado, zona 4 de Febrero. TRINIDAD",BO,BENI ,-64.90589050000001,-14.842781
BENI ,38,TRINIDAD,Cooperativa de Ahorro y Crédito Abierta Trinidad R.L.,Av. Cochabamba esq. Manuel Limpias,Av. Cochabamba esq. Manuel Limpias TRINIDAD,BO,BENI ,-64.9021312,-14.8345784
BENI ,39,TRINIDAD,Fundación Pro Mujer IFD,"Calle  Hormando Ortiz A. s/n, Zona El Carmen","Calle  Hormando Ortiz A. s/n, Zona El Carmen TRINIDAD",BO,BENI ,-64.897516,-14.8285014
BENI ,40,TRINIDAD,Banco PYME Ecofuturo S.A.,Calle Cochabamba N° 222 entre las avenidas Simón Bolívar y Mariscal Antonio José de Sucre de la ciudad de Trinidad,Calle Cochabamba N° 222 entre las avenidas Simón Bolívar y Mariscal Antonio José de Sucre de la ciudad de Trinidad TRINIDAD,BO,BENI ,-66.1653224,-17.4139766
BENI ,41,TRINIDAD,La Promotora Entidad Financiera de Vivienda,Avenida German Busch No 65,Avenida German Busch No 65 TRINIDAD,BO,BENI ,-64.9012262,-14.8357623
BENI ,42,TRINIDAD,Banco Unión S.A.,Avenida Costanera s/n entre las Calles Manuel Limpias y 9 de Abril.,Avenida Costanera s/n entre las Calles Manuel Limpias y 9 de Abril. TRINIDAD,BO,BENI ,-64.9021522,-14.8345767
